4.745127,1730,1460
4.765142,1730,1460
4.785002,1730,1460
4.805018,1730,1460
4.825008,1730,1460
4.845064,1730,1460
4.865017,1730,1460
4.885033,1730,1460
4.905023,1730,1460
4.924834,1730,1460
4.944881,1730,1460
4.964833,1730,1460
4.984869,1730,1460
5.004858,1730,1460
5.024780,1730,1460
5.044732,1730,1460
5.064605,1730,1460
5.084674,1730,1460
5.104655,1730,1460
5.124546,1730,1460
5.144499,1730,1460
5.164567,1730,1460
5.184518,1730,1460
5.204403,1730,1460
5.224388,1730,1460
